fabricante,categoria,segmento,produto,id_produto,id_fabricante
Currus,Rural,Productivity,Currus RP-10,1935,4
Currus,Rural,Productivity,Currus RP-11,1936,4
Currus,Rural,Productivity,Currus RP-12,1937,4
Currus,Rural,Productivity,Currus RP-13,1938,4
Currus,Rural,Productivity,Currus RP-14,1939,4
Currus,Rural,Productivity,Currus RP-15,1940,4
Currus,Rural,Productivity,Currus RP-16,1941,4
Currus,Rural,Productivity,Currus RP-17,1942,4
Currus,Rural,Productivity,Currus RP-18,1943,4
Currus,Rural,Productivity,Currus RP-19,1944,4
Currus,Rural,Productivity,Currus RP-20,1945,4
Currus,Rural,Productivity,Currus RP-21,1946,4
Currus,Rural,Productivity,Currus RP-22,1947,4
Currus,Rural,Productivity,Currus RP-23,1948,4
Currus,Rural,Productivity,Currus RP-24,1949,4
Currus,Rural,Productivity,Currus RP-25,1950,4
Currus,Rural,Productivity,Currus RP-26,1951,4
Currus,Rural,Productivity,Currus RP-27,1952,4
Currus,Rural,Productivity,Currus RP-28,1953,4
Currus,Rural,Productivity,Currus RP-29,1954,4
Currus,Rural,Productivity,Currus RP-30,1955,4
Currus,Rural,Productivity,Currus RP-31,1956,4
Currus,Rural,Productivity,Currus RP-32,1957,4
Currus,Rural,Productivity,Currus RP-33,1958,4
Currus,Rural,Productivity,Currus RP-34,1959,4
Currus,Rural,Productivity,Currus RP-35,1960,4
Currus,Rural,Productivity,Currus RP-36,1961,4
Currus,Rural,Productivity,Currus RP-37,1962,4
Currus,Rural,Productivity,Currus RP-38,1963,4
Currus,Rural,Productivity,Currus RP-39,1964,4
Currus,Rural,Productivity,Currus RP-40,1965,4
Currus,Rural,Productivity,Currus RP-41,1966,4
Currus,Rural,Productivity,Currus RP-42,1967,4
Currus,Rural,Productivity,Currus RP-43,1968,4
Currus,Rural,Productivity,Currus RP-44,1969,4
Currus,Rural,Productivity,Currus RP-45,1970,4
Currus,Rural,Productivity,Currus RP-46,1971,4
Currus,Rural,Productivity,Currus RP-47,1972,4
Currus,Rural,Productivity,Currus RP-48,1973,4
Currus,Rural,Productivity,Currus RP-49,1974,4
Currus,Rural,Productivity,Currus RP-50,1975,4
Currus,Rural,Productivity,Currus RP-51,1976,4
Currus,Rural,Productivity,Currus RP-52,1977,4
Currus,Rural,Productivity,Currus RP-53,1978,4
Currus,Rural,Productivity,Currus RP-54,1979,4
Currus,Rural,Productivity,Currus RP-55,1980,4
Currus,Rural,Productivity,Currus RP-56,1981,4
Victoria,Rural,Productivity,Victoria RP-01,2108,14
Victoria,Rural,Productivity,Victoria RP-02,2109,14
Quibus,Rural,Productivity,Quibus RP-01,1309,12
Quibus,Rural,Productivity,Quibus RP-02,1310,12
Quibus,Rural,Productivity,Quibus RP-03,1311,12
Quibus,Rural,Productivity,Quibus RP-04,1312,12
Quibus,Rural,Productivity,Quibus RP-05,1313,12
Quibus,Rural,Productivity,Quibus RP-06,1314,12
Quibus,Rural,Productivity,Quibus RP-07,1315,12
Quibus,Rural,Productivity,Quibus RP-08,1316,12
Quibus,Rural,Productivity,Quibus RP-09,1317,12
Quibus,Rural,Productivity,Quibus RP-10,1318,12
Quibus,Rural,Productivity,Quibus RP-11,1319,12
Quibus,Rural,Productivity,Quibus RP-12,1320,12
Quibus,Rural,Productivity,Quibus RP-13,1321,12
Quibus,Rural,Productivity,Quibus RP-14,1322,12
Quibus,Rural,Productivity,Quibus RP-15,1323,12
Quibus,Rural,Productivity,Quibus RP-16,1324,12
Quibus,Rural,Productivity,Quibus RP-17,1325,12
Quibus,Rural,Productivity,Quibus RP-18,1326,12
Quibus,Rural,Productivity,Quibus RP-19,1327,12
Quibus,Rural,Productivity,Quibus RP-20,1328,12
Quibus,Rural,Productivity,Quibus RP-21,1329,12
Quibus,Rural,Productivity,Quibus RP-22,1330,12
Quibus,Rural,Productivity,Quibus RP-23,1331,12
Quibus,Rural,Productivity,Quibus RP-24,1332,12
Quibus,Rural,Productivity,Quibus RP-25,1333,12
Quibus,Rural,Productivity,Quibus RP-26,1334,12
Quibus,Rural,Productivity,Quibus RP-27,1335,12
Quibus,Rural,Productivity,Quibus RP-28,1336,12
Quibus,Rural,Productivity,Quibus RP-29,1337,12
Quibus,Rural,Productivity,Quibus RP-30,1338,12
Quibus,Rural,Productivity,Quibus RP-31,1339,12
Quibus,Rural,Productivity,Quibus RP-32,1340,12
Quibus,Rural,Productivity,Quibus RP-33,1341,12
Quibus,Rural,Productivity,Quibus RP-34,1342,12
Quibus,Rural,Productivity,Quibus RP-35,1343,12
Quibus,Rural,Productivity,Quibus RP-36,1344,12
Quibus,Rural,Productivity,Quibus RP-37,1345,12
Quibus,Rural,Productivity,Quibus RP-38,1346,12
Quibus,Rural,Productivity,Quibus RP-39,1347,12
Quibus,Rural,Productivity,Quibus RP-40,1348,12
Quibus,Rural,Productivity,Quibus RP-41,1349,12
Quibus,Rural,Productivity,Quibus RP-42,1350,12
Quibus,Rural,Productivity,Quibus RP-43,1351,12
Quibus,Rural,Productivity,Quibus RP-44,1352,12
Quibus,Rural,Productivity,Quibus RP-45,1353,12
Quibus,Rural,Productivity,Quibus RP-46,1354,12
Quibus,Rural,Productivity,Quibus RP-47,1355,12
Quibus,Rural,Productivity,Quibus RP-48,1356,12
Quibus,Rural,Productivity,Quibus RP-49,1357,12
Quibus,Rural,Productivity,Quibus RP-50,1358,12
Quibus,Rural,Productivity,Quibus RP-51,1359,12
Quibus,Rural,Productivity,Quibus RP-52,1360,12
Quibus,Rural,Productivity,Quibus RP-53,1361,12
Quibus,Rural,Productivity,Quibus RP-54,1362,12
Quibus,Rural,Productivity,Quibus RP-55,1363,12
Quibus,Rural,Productivity,Quibus RP-56,1364,12
Quibus,Rural,Productivity,Quibus RP-57,1365,12
Quibus,Rural,Productivity,Quibus RP-58,1366,12
Quibus,Rural,Productivity,Quibus RP-59,1367,12
Quibus,Rural,Productivity,Quibus RP-60,1368,12
Quibus,Rural,Productivity,Quibus RP-61,1369,12
Quibus,Rural,Productivity,Quibus RP-62,1370,12
Quibus,Rural,Productivity,Quibus RP-63,1371,12
Quibus,Rural,Productivity,Quibus RP-64,1372,12
Quibus,Rural,Productivity,Quibus RP-65,1373,12
Quibus,Rural,Productivity,Quibus RP-66,1374,12
Quibus,Rural,Productivity,Quibus RP-67,1375,12
Quibus,Rural,Productivity,Quibus RP-68,1376,12
Quibus,Rural,Productivity,Quibus RP-69,1377,12
Quibus,Rural,Productivity,Quibus RP-70,1378,12
Quibus,Rural,Productivity,Quibus RP-71,1379,12
Quibus,Rural,Productivity,Quibus RP-72,1380,12
Quibus,Rural,Productivity,Quibus RP-73,1381,12
Quibus,Rural,Productivity,Quibus RP-74,1382,12
Quibus,Rural,Productivity,Quibus RP-75,1383,12
Quibus,Rural,Productivity,Quibus RP-76,1384,12
Quibus,Rural,Productivity,Quibus RP-77,1385,12
Quibus,Rural,Productivity,Quibus RP-78,1386,12
Quibus,Rural,Productivity,Quibus RP-79,1387,12
Quibus,Rural,Productivity,Quibus RP-80,1388,12
Quibus,Rural,Productivity,Quibus RP-81,1389,12
Quibus,Rural,Productivity,Quibus RP-82,1390,12
Quibus,Rural,Productivity,Quibus RP-83,1391,12
Quibus,Rural,Productivity,Quibus RP-84,1392,12
Quibus,Rural,Productivity,Quibus RP-85,1393,12
Quibus,Rural,Productivity,Quibus RP-86,1394,12
Quibus,Rural,Productivity,Quibus RP-87,1395,12
Quibus,Rural,Productivity,Quibus RP-88,1396,12
Quibus,Rural,Productivity,Quibus RP-89,1397,12
Quibus,Rural,Productivity,Quibus RP-90,1398,12
Quibus,Rural,Productivity,Quibus RP-91,1399,12
Quibus,Rural,Productivity,Quibus RP-92,1400,12
Quibus,Rural,Productivity,Quibus RP-93,1401,12
Quibus,Rural,Productivity,Quibus RP-94,1402,12
Quibus,Rural,Productivity,Quibus RP-95,1403,12
Quibus,Rural,Productivity,Quibus RP-96,1404,12
Quibus,Rural,Productivity,Quibus RP-97,1405,12
Quibus,Rural,Productivity,Quibus RP-98,1406,12
Quibus,Rural,Productivity,Quibus RP-99,1407,12
Quibus,Rural,Productivity,Quibus RP-00,1408,12
Quibus,Rural,Productivity,Quibus RP-01,1409,12
Quibus,Rural,Productivity,Quibus RP-02,1410,12
Quibus,Rural,Productivity,Quibus RP-03,1411,12
Quibus,Rural,Productivity,Quibus RP-04,1412,12
Quibus,Rural,Productivity,Quibus RP-05,1413,12
Quibus,Rural,Productivity,Quibus RP-06,1414,12
Quibus,Rural,Productivity,Quibus RP-07,1415,12
Quibus,Rural,Productivity,Quibus RP-08,1416,12
Quibus,Rural,Productivity,Quibus RP-09,1417,12
Quibus,Rural,Productivity,Quibus RP-10,1418,12
Quibus,Rural,Productivity,Quibus RP-11,1419,12
Quibus,Rural,Productivity,Quibus RP-12,1420,12
Quibus,Rural,Productivity,Quibus RP-13,1421,12
Quibus,Rural,Productivity,Quibus RP-14,1422,12
Quibus,Rural,Productivity,Quibus RP-15,1423,12
Quibus,Rural,Productivity,Quibus RP-16,1424,12
Quibus,Rural,Productivity,Quibus RP-17,1425,12
Quibus,Rural,Productivity,Quibus RP-18,1426,12
Quibus,Rural,Productivity,Quibus RP-19,1427,12
Quibus,Rural,Productivity,Quibus RP-20,1428,12
Quibus,Rural,Productivity,Quibus RP-21,1429,12
Quibus,Rural,Productivity,Quibus RP-22,1430,12
Quibus,Rural,Productivity,Quibus RP-23,1431,12
Quibus,Rural,Productivity,Quibus RP-24,1432,12
Quibus,Rural,Productivity,Quibus RP-25,1433,12
Quibus,Rural,Productivity,Quibus RP-26,1434,12
Quibus,Rural,Productivity,Quibus RP-27,1435,12
Quibus,Rural,Productivity,Quibus RP-28,1436,12
Quibus,Rural,Productivity,Quibus RP-29,1437,12
Quibus,Rural,Productivity,Quibus RP-30,1438,12
Quibus,Rural,Productivity,Quibus RP-31,1439,12
Quibus,Rural,Productivity,Quibus RP-32,1440,12
Quibus,Rural,Productivity,Quibus RP-33,1441,12
Quibus,Rural,Productivity,Quibus RP-34,1442,12
Quibus,Rural,Productivity,Quibus RP-35,1443,12
Quibus,Rural,Productivity,Quibus RP-36,1444,12
Quibus,Rural,Productivity,Quibus RP-37,1445,12
Quibus,Rural,Productivity,Quibus RP-38,1446,12
Quibus,Rural,Productivity,Quibus RP-39,1447,12
Quibus,Rural,Productivity,Quibus RP-40,1448,12
Quibus,Rural,Productivity,Quibus RP-41,1449,12
Quibus,Rural,Productivity,Quibus RP-42,1450,12
Quibus,Rural,Productivity,Quibus RP-43,1451,12
Quibus,Rural,Productivity,Quibus RP-44,1452,12
Quibus,Rural,Productivity,Quibus RP-45,1453,12
Quibus,Rural,Productivity,Quibus RP-46,1454,12
Quibus,Rural,Productivity,Quibus RP-47,1455,12
Quibus,Rural,Productivity,Quibus RP-48,1456,12
Quibus,Rural,Productivity,Quibus RP-49,1457,12
Quibus,Rural,Productivity,Quibus RP-50,1458,12
Quibus,Rural,Productivity,Quibus RP-51,1459,12
Quibus,Rural,Productivity,Quibus RP-52,1460,12
Quibus,Rural,Productivity,Quibus RP-53,1461,12
Quibus,Rural,Productivity,Quibus RP-54,1462,12
Quibus,Rural,Productivity,Quibus RP-55,1463,12
Quibus,Rural,Productivity,Quibus RP-56,1464,12
Quibus,Rural,Productivity,Quibus RP-57,1465,12
Quibus,Rural,Productivity,Quibus RP-58,1466,12
Quibus,Rural,Productivity,Quibus RP-59,1467,12
Quibus,Rural,Productivity,Quibus RP-60,1468,12
Quibus,Rural,Productivity,Quibus RP-61,1469,12
Quibus,Rural,Productivity,Quibus RP-62,1470,12
Quibus,Rural,Productivity,Quibus RP-63,1471,12
Quibus,Rural,Productivity,Quibus RP-64,1472,12
Quibus,Rural,Productivity,Quibus RP-65,1473,12
Quibus,Rural,Productivity,Quibus RP-66,1474,12
Quibus,Rural,Productivity,Quibus RP-67,1475,12
Quibus,Rural,Productivity,Quibus RP-68,1476,12
Quibus,Rural,Productivity,Quibus RP-69,1477,12
Quibus,Rural,Productivity,Quibus RP-70,1478,12
Quibus,Rural,Productivity,Quibus RP-71,1479,12
Quibus,Rural,Productivity,Quibus RP-72,1480,12
Quibus,Rural,Productivity,Quibus RP-73,1481,12
Quibus,Rural,Productivity,Quibus RP-74,1482,12
Quibus,Rural,Productivity,Quibus RP-75,1483,12
Quibus,Rural,Productivity,Quibus RP-76,1484,12
Quibus,Rural,Productivity,Quibus RP-77,1485,12
Quibus,Rural,Productivity,Quibus RP-78,1486,12
Quibus,Rural,Productivity,Quibus RP-79,1487,12
Quibus,Rural,Productivity,Quibus RP-80,1488,12
Quibus,Rural,Productivity,Quibus RP-81,1489,12
Quibus,Rural,Productivity,Quibus RP-82,1490,12
Quibus,Rural,Productivity,Quibus RP-83,1491,12
Quibus,Rural,Productivity,Quibus RP-84,1492,12
Quibus,Rural,Productivity,Quibus RP-85,1493,12
Quibus,Rural,Productivity,Quibus RP-86,1494,12
Quibus,Rural,Productivity,Quibus RP-87,1495,12
Quibus,Rural,Productivity,Quibus RP-88,1496,12
Quibus,Rural,Productivity,Quibus RP-89,1497,12
Quibus,Rural,Productivity,Quibus RP-90,1498,12
Quibus,Rural,Productivity,Quibus RP-91,1499,12
Quibus,Rural,Productivity,Quibus RP-92,1500,12
Quibus,Rural,Productivity,Quibus RP-93,1501,12
Quibus,Rural,Productivity,Quibus RP-94,1502,12
Quibus,Rural,Productivity,Quibus RP-95,1503,12
Quibus,Rural,Productivity,Quibus RP-96,1504,12
Quibus,Rural,Productivity,Quibus RP-97,1505,12
Quibus,Rural,Productivity,Quibus RP-98,1506,12
Quibus,Rural,Productivity,Quibus RP-99,1507,12
Quibus,Rural,Productivity,Quibus RP-00,1508,12
Quibus,Rural,Productivity,Quibus RP-01,1509,12
Quibus,Rural,Productivity,Quibus RP-02,1510,12
Quibus,Rural,Productivity,Quibus RP-03,1511,12
Quibus,Rural,Productivity,Quibus RP-04,1512,12
Quibus,Rural,Productivity,Quibus RP-05,1513,12
Quibus,Rural,Productivity,Quibus RP-06,1514,12
Quibus,Rural,Productivity,Quibus RP-07,1515,12
Quibus,Rural,Productivity,Quibus RP-08,1516,12
Quibus,Rural,Productivity,Quibus RP-09,1517,12
Quibus,Rural,Productivity,Quibus RP-10,1518,12
Quibus,Rural,Productivity,Quibus RP-11,1519,12
Quibus,Rural,Productivity,Quibus RP-12,1520,12
Quibus,Rural,Productivity,Quibus RP-13,1521,12
Quibus,Rural,Productivity,Quibus RP-14,1522,12
Quibus,Rural,Productivity,Quibus RP-15,1523,12
Quibus,Rural,Productivity,Quibus RP-16,1524,12
Quibus,Rural,Productivity,Quibus RP-17,1525,12
Quibus,Rural,Productivity,Quibus RP-18,1526,12
Quibus,Rural,Productivity,Quibus RP-19,1527,12
Quibus,Rural,Productivity,Quibus RP-20,1528,12
Quibus,Rural,Productivity,Quibus RP-21,1529,12
Quibus,Rural,Productivity,Quibus RP-22,1530,12
Quibus,Rural,Productivity,Quibus RP-23,1531,12
Quibus,Rural,Productivity,Quibus RP-24,1532,12
Quibus,Rural,Productivity,Quibus RP-25,1533,12
Quibus,Rural,Productivity,Quibus RP-26,1534,12
Quibus,Rural,Productivity,Quibus RP-27,1535,12
Quibus,Rural,Productivity,Quibus RP-28,1536,12
Quibus,Rural,Productivity,Quibus RP-29,1537,12
Quibus,Rural,Productivity,Quibus RP-30,1538,12
Quibus,Rural,Productivity,Quibus RP-31,1539,12
Quibus,Rural,Productivity,Quibus RP-32,1540,12
Quibus,Rural,Productivity,Quibus RP-33,1541,12
Quibus,Rural,Productivity,Quibus RP-34,1542,12
Quibus,Rural,Productivity,Quibus RP-35,1543,12
Quibus,Rural,Productivity,Quibus RP-36,1544,12
Quibus,Rural,Productivity,Quibus RP-37,1545,12
Quibus,Rural,Productivity,Quibus RP-38,1546,12
Quibus,Rural,Productivity,Quibus RP-39,1547,12
Quibus,Rural,Productivity,Quibus RP-40,1548,12
Quibus,Rural,Productivity,Quibus RP-41,1549,12
Quibus,Rural,Productivity,Quibus RP-42,1550,12
Quibus,Rural,Productivity,Quibus RP-43,1551,12
Quibus,Rural,Productivity,Quibus RP-44,1552,12
Quibus,Rural,Productivity,Quibus RP-45,1553,12
Quibus,Rural,Productivity,Quibus RP-46,1554,12
Quibus,Rural,Productivity,Quibus RP-47,1555,12
Quibus,Rural,Productivity,Quibus RP-48,1556,12
Quibus,Rural,Productivity,Quibus RP-49,1557,12
Quibus,Rural,Productivity,Quibus RP-50,1558,12
Quibus,Rural,Productivity,Quibus RP-51,1559,12
Quibus,Rural,Productivity,Quibus RP-52,1560,12
Quibus,Rural,Productivity,Quibus RP-53,1561,12
Quibus,Rural,Productivity,Quibus RP-54,1562,12
Quibus,Mix,Productivity,Quibus MP-01,1233,12
Quibus,Mix,Productivity,Quibus MP-02,1234,12
Quibus,Mix,Productivity,Quibus MP-03,1235,12
Quibus,Mix,Productivity,Quibus MP-04,1236,12
Quibus,Mix,Productivity,Quibus MP-05,1237,12
Quibus,Mix,Productivity,Quibus MP-06,1238,12
Quibus,Mix,Productivity,Quibus MP-07,1239,12
Quibus,Mix,Productivity,Quibus MP-08,1240,12
Quibus,Mix,Productivity,Quibus MP-09,1241,12
Quibus,Mix,Productivity,Quibus MP-10,1242,12
Quibus,Mix,Productivity,Quibus MP-11,1243,12
Quibus,Mix,Productivity,Quibus MP-12,1244,12
Quibus,Mix,Productivity,Quibus MP-13,1245,12
Quibus,Mix,Productivity,Quibus MP-14,1246,12
Quibus,Mix,Productivity,Quibus MP-15,1247,12
Quibus,Mix,Productivity,Quibus MP-16,1248,12
Quibus,Mix,Productivity,Quibus MP-17,1249,12
Quibus,Mix,Productivity,Quibus MP-18,1250,12
Quibus,Mix,Productivity,Quibus MP-19,1251,12
Quibus,Mix,Productivity,Quibus MP-20,1252,12
Quibus,Mix,Productivity,Quibus MP-21,1253,12
Quibus,Mix,Productivity,Quibus MP-22,1254,12
Quibus,Mix,Productivity,Quibus MP-23,1255,12
Quibus,Mix,Productivity,Quibus MP-24,1256,12
Quibus,Mix,Productivity,Quibus MP-25,1257,12
Quibus,Mix,Productivity,Quibus MP-26,1258,12
Quibus,Mix,Productivity,Quibus MP-27,1259,12
Quibus,Mix,Productivity,Quibus MP-28,1260,12
Quibus,Mix,Productivity,Quibus MP-29,1261,12
Quibus,Mix,Productivity,Quibus MP-30,1262,12
Quibus,Mix,Productivity,Quibus MP-31,1263,12
Quibus,Mix,Productivity,Quibus MP-32,1264,12
